pid,pname,X_gcj02,Y_gcj02,X_wgs84,Y_wgs84,X_bd09,Y_bd09,city,province,comment,rankInCity,rankInChin
10671,天马山风景区,119.657732,27.074608,119.6531,27.078,119.6641,27.0808,宁德,福建省,11~50,21,10672
10719,后城旅游文化街,118.59261,24.902662,118.5882,24.9057,118.5992,24.9086,泉州,福建省,11~50,70,10720
10720,安溪县文庙,118.187861,25.053348,118.1831,25.056,118.1944,25.0596,泉州,福建省,11~50,71,10721
10740,平和县三平风景区,117.490537,24.348985,117.4855,24.3518,117.4969,24.3553,漳州,福建省,11~50,38,10741
10750,南澳海滩,119.677668,25.905181,119.6732,25.9083,119.6842,25.911,福州,福建省,11~50,92,10751
10836,观彩楼,118.066195,24.445965,118.0612,24.4487,118.0726,24.4523,厦门,福建省,11~50,153,10837
10837,大屏山郊野公园,118.056878,24.496838,118.0519,24.4995,118.0633,24.5029,厦门,福建省,11~50,154,10838
10838,大学路,118.087484,24.439933,118.0825,24.4425,118.0939,24.4462,厦门,福建省,11~50,155,10839
10839,观音山沙滩,118.19965,24.493055,118.1948,24.4959,118.206,24.4995,厦门,福建省,11~50,156,10840
10840,前埔健身公园,118.169923,24.473545,118.1651,24.4762,118.1765,24.4795,厦门,福建省,11~50,157,10841
10841,梅海岭,118.127865,24.448472,118.123,24.4512,118.1345,24.4543,厦门,福建省,11~50,158,10842
10842,汇丰银行公馆,118.067172,24.448641,118.0622,24.4513,118.0736,24.4549,厦门,福建省,11~50,159,10843
10864,外浒沙滩,119.95809,26.602481,119.9538,26.606,119.9646,26.6083,宁德,福建省,11~50,22,10865
10865,花竹村,120.231589,26.942901,120.2274,26.9462,120.2381,26.9492,宁德,福建省,11~50,23,10866
10915,金门国家公园,118.30133,24.39744,118.2966,24.4002,118.3078,24.4036,泉州,福建省,11~50,72,10916
10954,五虎山,119.322873,25.935614,119.3181,25.9386,119.3295,25.9414,福州,福建省,11~50,93,10955
10955,九仙观,119.308947,26.078717,119.3041,26.0818,119.3154,26.0847,福州,福建省,11~50,94,10956
11036,莲花公园,118.128385,24.48568,118.1235,24.4884,118.135,24.4914,厦门,福建省,11~50,160,11037
11138,树海瀑布,117.137169,24.542458,117.1322,24.5452,117.1437,24.5487,漳州,福建省,11~50,39,11139
11153,福州望龙台公园,119.28189,26.055855,119.2771,26.059,119.2883,26.0622,福州,福建省,11~50,95,11154
11154,中国船政文化博物馆,119.451,25.983631,119.4461,25.9865,119.4575,25.9892,福州,福建省,11~50,96,11155
11217,世泽楼,117.009635,24.660737,117.0048,24.6635,117.016,24.667,龙岩,福建省,11~50,24,11218
11245,华阳山风景区,117.808718,26.86089,117.8037,26.8643,117.8152,26.8669,南平,福建省,11~50,27,11246
11276,小皓海滩,120.149129,26.927191,120.1447,26.9304,120.1557,26.9332,宁德,福建省,11~50,24,11277
11332,百源川池,118.58835,24.90704,118.584,24.91,118.5949,24.913,泉州,福建省,11~50,73,11333
11333,樟脚村,118.76727,25.177008,118.7626,25.1798,118.7738,25.183,泉州,福建省,11~50,74,11334
11347,华安土楼,117.684116,25.023091,117.6792,25.026,117.6906,25.029,漳州,福建省,11~50,40,11348
11367,道山亭,119.2965,26.0749,119.2917,26.078,119.303,26.0811,福州,福建省,11~50,97,11368
11368,福庐山公园,119.44083,25.615791,119.4359,25.6185,119.4473,25.6216,福州,福建省,11~50,98,11369
11369,青云山九天瀑布,118.970705,25.747509,118.9661,25.7505,118.9773,25.7532,福州,福建省,11~50,99,11370
11370,下沙,119.615357,25.810092,119.611,25.8132,119.6219,25.8162,福州,福建省,11~50,100,11371
11371,贵安海洋探秘世界,119.405381,26.243927,119.4004,26.247,119.4118,26.2503,福州,福建省,11~50,101,11372
11416,中川古村落,116.814893,24.590964,116.8103,24.5939,116.8215,24.5966,龙岩,福建省,11~50,25,11417
11449,厦门音乐学校,118.071941,24.441778,118.0669,24.4445,118.0783,24.4482,厦门,福建省,11~50,161,11450
11555,雪峰寺,118.483895,25.072196,118.4792,25.0749,118.4905,25.0779,泉州,福建省,11~50,75,11556
11573,连江县烈士陵园,119.529018,26.196741,119.5244,26.2,119.5355,26.203,福州,福建省,11~50,102,11574
11574,昙石山遗址博物馆,119.156193,26.143787,119.1513,26.1469,119.1626,26.1502,福州,福建省,11~50,103,11575
11575,达摩洞十八景,119.390818,26.05338,119.3859,26.0563,119.3973,26.0597,福州,福建省,11~50,104,11576
11636,沙溪河水上游,117.6334,26.272444,117.6285,26.2758,117.6399,26.2783,三明,福建省,11~50,20,11637
11637,象山,117.7906,25.584648,117.7857,25.5875,117.7972,25.5903,三明,福建省,11~50,21,11638
11669,南平博物馆,118.170307,26.631783,118.1653,26.6351,118.1768,26.6378,南平,福建省,11~50,28,11670
11671,延平故垒,118.104342,24.564826,118.0993,24.5675,118.1107,24.5709,厦门,福建省,11~50,162,11672
11775,模範街,118.32383,24.428903,118.319,24.4316,118.3302,24.4352,泉州,福建省,11~50,76,11776
11814,兔耳山农业观光园,119.18051,25.889408,119.1757,25.8923,119.187,25.8955,福州,福建省,11~50,105,11815
11815,永鸿野生动物世界,119.425865,25.684667,119.421,25.6874,119.4324,25.6908,福州,福建省,11~50,106,11816
11816,芍园一号文化创意园,119.289424,26.081951,119.2846,26.0851,119.2958,26.0883,福州,福建省,11~50,107,11817
11817,将军山,119.772411,25.410045,119.7679,25.4128,119.7788,25.4163,福州,福建省,11~50,108,11818
11890,如升楼,116.979553,24.665624,116.9749,24.6685,116.986,24.6717,龙岩,福建省,11~50,26,11891
11892,九阜山自然保护区,118.093717,26.103754,118.0886,26.1068,118.1001,26.1101,三明,福建省,11~50,22,11893
11931,启明寺,118.125076,24.432116,118.1202,24.4348,118.1317,24.4379,厦门,福建省,11~50,163,11932
11932,杏东公园,118.049636,24.562041,118.0447,24.5647,118.0561,24.568,厦门,福建省,11~50,164,11933
11933,集美大桥,118.116197,24.580715,118.1112,24.5834,118.1227,24.5866,厦门,福建省,11~50,165,11934
11934,滨海大道,118.14324,24.431758,118.1383,24.4345,118.1498,24.4375,厦门,福建省,11~50,166,11935
11935,林巧稚纪念馆,118.073267,24.440756,118.0683,24.4435,118.0797,24.4472,厦门,福建省,11~50,167,11936
11936,鸿山寺,118.084458,24.448222,118.0795,24.4508,118.0909,24.4545,厦门,福建省,11~50,168,11937
11937,桥梁博物馆,118.082175,24.492585,118.0772,24.4953,118.0886,24.499,厦门,福建省,11~50,169,11938
11938,厦门中华儿女美术馆,118.087148,24.436672,118.0821,24.4393,118.0935,24.443,厦门,福建省,11~50,170,11939
12022,聚龙岛欢乐园,118.711965,25.049065,118.7074,25.0519,118.7185,25.055,泉州,福建省,11~50,77,12023
12038,翠美楼,117.094196,24.660001,117.0892,24.6627,117.1007,24.6661,漳州,福建省,11~50,41,12039
12039,海门岛,117.964227,24.406355,117.9595,24.4093,117.9706,24.4127,漳州,福建省,11~50,42,12040
12040,厦门大学漳州校区,118.050005,24.366752,118.0451,24.3695,118.0565,24.3728,漳州,福建省,11~50,43,12041
12051,海坛天神,119.691898,25.311802,119.6874,25.3146,119.6984,25.3174,福州,福建省,11~50,109,12052
12110,中山公园,117.612503,26.236788,117.6076,26.2402,117.6189,26.243,三明,福建省,11~50,23,12111
12169,海沧湾公园,118.050527,24.484211,118.0456,24.4869,118.057,24.4902,厦门,福建省,11~50,171,12170
12170,福建省鼓浪屿馅饼食品文化博物馆,118.173658,24.476604,118.1689,24.4793,118.1802,24.4826,厦门,福建省,11~50,172,12171
12171,奥林匹克博物馆,118.193519,24.47783,118.1887,24.4806,118.1999,24.4842,厦门,福建省,11~50,173,12172
12172,厦门新埯村,117.999866,24.527714,117.9951,24.5305,118.0065,24.5335,厦门,福建省,11~50,174,12173
12217,九龙井,120.005578,27.18486,120.0011,27.1881,120.012,27.1912,宁德,福建省,11~50,25,12218
12307,绳武楼,117.051858,24.480042,117.047,24.4827,117.0585,24.4857,漳州,福建省,11~50,44,12308
12317,猴研岛,119.858909,25.45782,119.8546,25.4607,119.8654,25.4639,福州,福建省,11~50,110,12318
12318,马尾造船厂船史纪念馆,119.44573,25.991579,119.4408,25.9945,119.4522,25.9973,福州,福建省,11~50,111,12319
12368,白岩公园,117.840571,25.692618,117.8358,25.6956,117.8471,25.6989,三明,福建省,11~50,24,12369
12369,永安葛里栟榈山风景区,117.418613,26.026942,117.4134,26.0298,117.4252,26.0325,三明,福建省,11~50,25,12370
12370,客家祖地,116.487558,26.250127,116.4828,26.2533,116.4941,26.256,三明,福建省,11~50,26,12371
12414,南平九峰动物园,118.186043,26.631788,118.181,26.6351,118.1924,26.6381,南平,福建省,11~50,29,12415
12418,五缘湾海水浴场,118.172946,24.515139,118.1681,24.5178,118.1795,24.5211,厦门,福建省,11~50,175,12419
12419,厦门图书馆(鼓浪屿分馆),118.070703,24.441606,118.0657,24.4443,118.0771,24.4479,厦门,福建省,11~50,176,12420
12420,筼筜内湖,118.10091,24.480048,118.0959,24.4826,118.1073,24.4861,厦门,福建省,11~50,177,12421
12421,厦门市第二中学鼓浪屿校区,118.067683,24.446545,118.0627,24.4492,118.0741,24.4528,厦门,福建省,11~50,178,12422
12422,五缘大桥,118.181171,24.537169,118.1764,24.54,118.1877,24.5434,厦门,福建省,11~50,179,12423
12460,九鲤溪峡谷运动乐园,120.12863,27.089713,120.1241,27.0928,120.135,27.096,宁德,福建省,11~50,26,12461
12530,花桥慈济宫,118.587955,24.904242,118.5836,24.9072,118.5945,24.9102,泉州,福建省,11~50,78,12531
12531,释雅山公园,118.598854,24.90749,118.5945,24.9105,118.6055,24.9133,泉州,福建省,11~50,79,12532
12568,福州马江海战纪念馆,119.452275,25.984644,119.4474,25.9875,119.4588,25.9902,福州,福建省,11~50,112,12569
12636,朱子文化苑,118.187858,26.166956,118.183,26.1701,118.1944,26.1732,三明,福建省,11~50,27,12637
12673,武夷山国家森林公园,117.790986,27.681894,117.7859,27.6852,117.7976,27.6876,南平,福建省,11~50,30,12674
12674,茫荡山,118.128342,26.692966,118.1232,26.6962,118.1349,26.6987,南平,福建省,11~50,31,12675
12679,大德记浴场,118.075138,24.440124,118.0701,24.4427,118.0815,24.4464,厦门,福建省,11~50,180,12680
12680,科学艺术中心,118.097473,24.435902,118.0925,24.4385,118.1039,24.4421,厦门,福建省,11~50,181,12681
12681,仙岳山,118.10007,24.496699,118.0951,24.4993,118.1066,24.5028,厦门,福建省,11~50,182,12682
12719,塔山公园,119.553148,26.651287,119.5485,26.6548,119.5596,26.6572,宁德,福建省,11~50,27,12720
12796,八仙山公园,118.557654,24.818654,118.5532,24.8217,118.5641,24.8251,泉州,福建省,11~50,80,12797
12828,三平寺,117.489576,24.349033,117.4846,24.3518,117.496,24.3553,漳州,福建省,11~50,45,12829
12829,鱼骨沙洲,117.343523,23.598321,117.3385,23.6007,117.3499,23.6045,漳州,福建省,11~50,46,12830
12844,中洲岛,119.314162,26.048262,119.3094,26.0514,119.3207,26.0543,福州,福建省,11~50,113,12845
12845,长江澳,119.779774,25.618586,119.7753,25.6215,119.7863,25.6248,福州,福建省,11~50,114,12846
12978,隐屏峰,117.95098,27.648403,117.9461,27.6518,117.9575,27.6548,南平,福建省,11~50,32,12979
12981,女神广场,118.093902,24.473413,118.0889,24.476,118.1003,24.4796,厦门,福建省,11~50,183,12982
12982,协和礼拜堂,118.072455,24.444038,118.0675,24.4467,118.0789,24.4504,厦门,福建省,11~50,184,12983
12983,笔山公园,118.065788,24.445387,118.0608,24.4481,118.0722,24.4517,厦门,福建省,11~50,185,12984
12984,厦门大学校史展览馆,118.094637,24.437001,118.0896,24.4396,118.101,24.4432,厦门,福建省,11~50,186,12985
12985,福海宫,118.124168,24.425727,118.1193,24.4283,118.1308,24.4314,厦门,福建省,11~50,187,12986
13106,惠女风情园,118.974555,24.879485,118.97,24.8824,118.9812,24.8852,泉州,福建省,11~50,81,13107
13107,石狮世茂摩天城摩天轮,118.622194,24.718677,118.6178,24.7217,118.6288,24.7243,泉州,福建省,11~50,82,13108
13108,泉州伊斯兰教圣墓,118.61796,24.90655,118.6135,24.9096,118.6245,24.9122,泉州,福建省,11~50,83,13109
13109,顺美陶瓷文化世界,118.263886,25.496499,118.2591,25.4993,118.2705,25.5021,泉州,福建省,11~50,84,13110
13110,基督教泉南堂,118.590823,24.911241,118.5864,24.9142,118.5973,24.9172,泉州,福建省,11~50,85,13111
13111,泉州师范学院,118.66915,24.867067,118.6646,24.87,118.6756,24.8734,泉州,福建省,11~50,86,13112
13134,“唐山过台湾”石雕园,117.747508,24.123542,117.7426,24.1262,117.754,24.1295,漳州,福建省,11~50,47,13135
13149,登山古径,119.395498,26.053883,119.3906,26.0568,119.402,26.0602,福州,福建省,11~50,115,13150
13150,军博园,119.071566,26.205438,119.0666,26.2085,119.0781,26.2114,福州,福建省,11~50,116,13151
13151,醉石,119.306495,26.077845,119.3017,26.0809,119.313,26.0839,福州,福建省,11~50,117,13152
13152,宏琳厝,118.773052,26.092057,118.7684,26.0953,118.7796,26.0982,福州,福建省,11~50,118,13153
13153,目屿岛,119.478105,25.339733,119.4734,25.3424,119.4847,25.3455,福州,福建省,11~50,119,13154
13154,苍霞公园,119.306745,26.046181,119.3019,26.0493,119.3132,26.0523,福州,福建省,11~50,120,13155
13155,闽清白岩山,118.869494,26.070375,118.8649,26.0737,118.8761,26.0761,福州,福建省,11~50,121,13156
13305,朱熹故里,118.21729,27.608017,118.2123,27.6112,118.2237,27.6142,南平,福建省,11~50,33,13306
13308,鼓声洞,118.063922,24.439913,118.0589,24.4426,118.0703,24.4462,厦门,福建省,11~50,188,13309
13347,三沙镇,120.22704,26.919941,120.2228,26.9232,120.2335,26.9262,宁德,福建省,11~50,28,13348
13447,元妙观,118.593076,24.910994,118.5887,24.914,118.5996,24.9169,泉州,福建省,11~50,87,13448
13448,湖东公园,118.637757,24.737527,118.6333,24.7405,118.6443,24.7433,泉州,福建省,11~50,88,13449
13476,漳州第一中学,117.649407,24.51248,117.6446,24.5155,117.656,24.5182,漳州,福建省,11~50,48,13477
13497,长山湖公园,119.502507,25.956093,119.4978,25.9592,119.509,25.9624,福州,福建省,11~50,122,13498
13609,宝兴茗店广场,117.031603,25.095312,117.0267,25.098,117.0381,25.1012,龙岩,福建省,11~50,27,13610
13611,猫儿山国家森林公园,117.041916,26.793043,117.0368,26.7963,117.0484,26.7988,三明,福建省,11~50,28,13612
13665,龙归源景区,117.891018,27.849513,117.8861,27.8529,117.8976,27.8552,南平,福建省,11~50,34,13666
13673,厦门岛,118.13527,24.457554,118.1304,24.4603,118.1419,24.4633,厦门,福建省,11~50,189,13674
13674,苏颂故居,118.150475,24.733004,118.1456,24.7357,118.1571,24.7387,厦门,福建省,11~50,190,13675
13675,老厦门故事馆,118.069302,24.44221,118.0643,24.4449,118.0757,24.4485,厦门,福建省,11~50,191,13676
13676,少年儿童图书馆(文灶馆),118.107929,24.469095,118.1029,24.4717,118.1144,24.4751,厦门,福建省,11~50,192,13677
13818,东街,118.603184,24.912292,118.5988,24.9153,118.6098,24.9181,泉州,福建省,11~50,89,13819
13819,泉州森林公园,118.660265,24.886667,118.6558,24.8896,118.6668,24.8928,泉州,福建省,11~50,90,13820
13820,五塔岩风景区,118.472295,24.89878,118.4675,24.9015,118.4788,24.9047,泉州,福建省,11~50,91,13821
13821,华侨历史博物馆,118.606511,24.912053,118.6021,24.9151,118.6131,24.9178,泉州,福建省,11~50,92,13822
13872,水榭戏台,119.295931,26.083467,119.2911,26.0866,119.3024,26.0897,福州,福建省,11~50,123,13873
13873,北港村石头厝,119.828561,25.583524,119.8242,25.5864,119.8352,25.5892,福州,福建省,11~50,124,13874
13874,畲山水景区,119.228741,26.439958,119.2239,26.4433,119.2353,26.4457,福州,福建省,11~50,125,13875
13875,灵石山国家森林公园,119.222777,25.668261,119.2181,25.6712,119.2294,25.674,福州,福建省,11~50,126,13876
13876,沙滩公园,119.231281,26.079697,119.2265,26.0828,119.2379,26.0854,福州,福建省,11~50,127,13877
13877,福建省美术馆,119.28803,26.094028,119.2832,26.0971,119.2944,26.1003,福州,福建省,11~50,128,13878
13958,泰宁地质博物苑,117.154241,26.880234,117.149,26.8834,117.1607,26.8861,三明,福建省,11~50,29,13959
13959,文庙,117.364479,25.972009,117.3593,25.9749,117.3709,25.9783,三明,福建省,11~50,30,13960
14014,玉龙谷,117.805135,27.627687,117.8,27.631,117.8116,27.6336,南平,福建省,11~50,35,14015
14018,弘一大师纪念园,118.068164,24.442057,118.0632,24.4448,118.0746,24.4484,厦门,福建省,11~50,193,14019
14019,厦门市图书馆,118.110112,24.489694,118.1051,24.4923,118.1166,24.4957,厦门,福建省,11~50,194,14020
14020,太平石笑,118.101599,24.452155,118.0966,24.4548,118.108,24.4583,厦门,福建省,11~50,195,14021
14163,新门街,118.582034,24.90891,118.5775,24.9119,118.5884,24.9151,泉州,福建省,11~50,93,14164
14164,芳草园,118.58174,24.909269,118.5772,24.9123,118.5881,24.9155,泉州,福建省,11~50,94,14165
14165,泉州市科技馆(新馆),118.678533,24.867565,118.6739,24.8705,118.6849,24.8739,泉州,福建省,11~50,95,14166
14195,火山岛自然生态风景区,118.025395,24.205366,118.0205,24.2081,118.0319,24.2111,漳州,福建省,11~50,49,14196
14222,补山精舍,119.306266,26.077803,119.3015,26.0809,119.3128,26.0839,福州,福建省,11~50,129,14223
14223,平潭沙雕园,119.807925,25.497055,119.8035,25.5,119.8145,25.5029,福州,福建省,11~50,130,14224
14224,飞云峡,119.268719,26.19908,119.2639,26.2023,119.2751,26.2054,福州,福建省,11~50,131,14225
14225,辛亥革命纪念馆,119.307264,26.077523,119.3025,26.0806,119.3138,26.0836,福州,福建省,11~50,132,14226
14325,汀江国家湿地公园,116.394968,25.607998,116.3901,25.6107,116.4014,25.6143,龙岩,福建省,11~50,28,14326
14389,武夷山泰平洋水上广场,117.87111,27.872541,117.8662,27.8759,117.8777,27.8785,南平,福建省,11~50,36,14390
14390,万春园,117.969091,27.641249,117.9641,27.6445,117.9755,27.6475,南平,福建省,11~50,37,14391
14394,联发华美空间,118.099549,24.513158,118.0945,24.5158,118.106,24.5193,厦门,福建省,11~50,196,14395
14571,邱良功母节孝坊,118.323283,24.428644,118.3185,24.4313,118.3297,24.4349,泉州,福建省,11~50,96,14572
14572,灵应风景旅游区,118.55131,25.157131,118.5468,25.16,118.5577,25.1634,泉州,福建省,11~50,97,14573
14636,马祖列岛,119.960761,26.16032,119.9565,26.1636,119.9673,26.1661,福州,福建省,11~50,133,14637
14637,福州大学至诚学院,119.276152,26.074614,119.2714,26.0777,119.2826,26.0809,福州,福建省,11~50,134,14638
14638,翠园,119.794354,25.502007,119.79,25.5048,119.801,25.5079,福州,福建省,11~50,135,14639
14639,琴江满族村,119.49888,26.00011,119.4942,26.0032,119.5054,26.0063,福州,福建省,11~50,136,14640
14741,安贞堡,117.76464,25.98864,117.7596,25.9917,117.7712,25.9944,三明,福建省,11~50,31,14742
14807,武夷幔亭峰,117.96839,27.64389,117.9634,27.6472,117.9748,27.6502,南平,福建省,11~50,38,14808
14808,灵岩洞,117.967258,27.609457,117.9623,27.6128,117.9737,27.6158,南平,福建省,11~50,39,14809
14813,建南大礼堂,118.097931,24.434319,118.0929,24.4369,118.1043,24.4405,厦门,福建省,11~50,197,14814
14814,厦门市美术馆,118.10831,24.489234,118.1033,24.4918,118.1148,24.4952,厦门,福建省,11~50,198,14815
14815,罗汉山,118.04855,24.736003,118.0435,24.7387,118.055,24.742,厦门,福建省,11~50,199,14816
14816,故宫鼓浪屿外国文物馆,118.067431,24.451519,118.0624,24.4542,118.0738,24.4578,厦门,福建省,11~50,200,14817
15001,桃仙溪景区桃花岛,118.395269,25.633106,118.3904,25.6358,118.4019,25.6389,泉州,福建省,11~50,98,15002
15002,灵应寺,118.552275,25.155944,118.5478,25.1588,118.5587,25.1622,泉州,福建省,11~50,99,15003
15003,郑成功陵墓,118.398149,24.718213,118.3932,24.7209,118.4046,24.724,泉州,福建省,11~50,100,15004
15004,惠安县,118.793336,25.030926,118.7887,25.0337,118.7997,25.0372,泉州,福建省,11~50,101,15005
15035,大地土楼群,117.683884,25.023331,117.679,25.0262,117.6904,25.0292,漳州,福建省,11~50,50,15036
15062,陈文龙纪念馆,119.307338,26.053274,119.3025,26.0564,119.3138,26.0594,福州,福建省,11~50,137,15063
15063,大姆山草场,119.51609,25.782626,119.5115,25.7856,119.5225,25.789,福州,福建省,11~50,138,15064
15064,南江滨堤外公园,119.354831,26.040065,119.3499,26.0431,119.3614,26.0459,福州,福建省,11~50,139,15065
15190,永安蝴蝶山公园,117.365277,25.94402,117.3601,25.9469,117.3717,25.9503,三明,福建省,11~50,32,15191
15261,龙井山,118.043665,27.675428,118.0385,27.6785,118.0502,27.6813,南平,福建省,11~50,40,15262
15262,虎啸八景,117.948989,27.637278,117.9441,27.6407,117.9555,27.6436,南平,福建省,11~50,41,15263
15263,大轮山公园,118.157909,24.741574,118.153,24.7443,118.1645,24.7474,厦门,福建省,11~50,201,15264
15264,演武公园,118.092875,24.437407,118.0879,24.44,118.0993,24.4436,厦门,福建省,11~50,202,15265
15265,翠丰温泉,118.131289,24.791801,118.1263,24.7945,118.1378,24.7975,厦门,福建省,11~50,203,15266
15266,百花厅,118.09651,24.451789,118.0915,24.4544,118.1029,24.458,厦门,福建省,11~50,204,15267
15320,三沙港,120.243725,26.935325,120.2395,26.9386,120.2502,26.9416,宁德,福建省,11~50,29,15321
15442,泉州石狮·海洋世界,118.706725,24.670492,118.7021,24.6734,118.7132,24.6766,泉州,福建省,11~50,102,15443
15443,中国雕艺城,118.785049,25.01026,118.7804,25.0131,118.7915,25.0165,泉州,福建省,11~50,103,15444
15444,惠屿岛,119.001614,25.183236,118.9969,25.186,119.0081,25.1891,泉州,福建省,11~50,104,15445
15480,二宜楼,117.691672,25.020693,117.6868,25.0236,117.6982,25.0268,漳州,福建省,11~50,51,15481
15481,澳角村,117.433044,23.587129,117.4279,23.5895,117.4395,23.5928,漳州,福建省,11~50,52,15482
15518,平流尾地质公园,119.947789,26.353995,119.9435,26.3574,119.9543,26.3596,福州,福建省,11~50,140,15519
15519,福山郊野公园,119.260263,26.107723,119.2555,26.1109,119.2667,26.1139,福州,福建省,11~50,141,15520
15520,郑和公园,119.519407,25.960934,119.5148,25.964,119.5259,25.9673,福州,福建省,11~50,142,15521
15521,冶山,119.300148,26.09533,119.2953,26.0984,119.3066,26.1015,福州,福建省,11~50,143,15522
15522,二梅书屋,119.296956,26.084758,119.2922,26.0879,119.3035,26.091,福州,福建省,11~50,144,15523
15523,青云山白马峡谷,118.959215,25.772331,118.9546,25.7754,118.9657,25.7782,福州,福建省,11~50,145,15524
15649,福裕楼,116.978542,24.66515,116.9738,24.668,116.9849,24.6712,龙岩,福建省,11~50,29,15650
15650,奎聚楼,116.977756,24.665151,116.9731,24.6681,116.9842,24.6713,龙岩,福建省,11~50,30,15651
15651,龙岩体育公园,117.012902,25.067716,117.008,25.0705,117.0193,25.074,龙岩,福建省,11~50,31,15652
15653,联合梯田,118.198311,26.376671,118.1934,26.38,118.2047,26.3831,三明,福建省,11~50,33,15654
15707,马头岩,117.966378,27.66305,117.9614,27.6663,117.9728,27.6693,南平,福建省,11~50,42,15708
15713,薛岭山公园,118.14585,24.505595,118.141,24.5083,118.1525,24.5113,厦门,福建省,11~50,205,15714
15714,嘉庚图书馆,118.095212,24.580221,118.0902,24.5829,118.1016,24.5865,厦门,福建省,11~50,206,15715
15715,海韵台,118.153266,24.436497,118.1484,24.4392,118.1598,24.4422,厦门,福建省,11~50,207,15716
15716,厦门革命烈士陵园,118.093594,24.454856,118.0886,24.4575,118.1,24.4611,厦门,福建省,11~50,208,15717
15902,天心洞,118.372781,24.774618,118.3679,24.7773,118.3793,24.7803,泉州,福建省,11~50,105,15903
15903,真武庙,118.621551,24.879999,118.6171,24.883,118.6281,24.8857,泉州,福建省,11~50,106,15904
15904,围头湾,118.53364,24.54936,118.5291,24.5523,118.5401,24.5554,泉州,福建省,11~50,107,15905
15905,仁寿塔,118.584415,24.91373,118.5799,24.9167,118.5908,24.9198,泉州,福建省,11~50,108,15906
15906,仰恩大学,118.61348,25.111477,118.609,25.1145,118.6201,25.1172,泉州,福建省,11~50,109,15907
15940,漳州云霄乌山风景名胜区,117.184936,23.916492,117.18,23.9191,117.1915,23.9222,漳州,福建省,11~50,53,15941
15941,福建东山国家级森林公园,117.535547,23.736959,117.5307,23.7397,117.542,23.7427,漳州,福建省,11~50,54,15942
15976,立雪书院,118.9526,25.86378,118.948,25.8669,118.9591,25.8697,福州,福建省,11~50,146,15977
15977,真像蜡像馆,119.297,26.082548,119.2922,26.0856,119.3035,26.0887,福州,福建省,11~50,147,15978
15978,大士殿(观音阁),119.294963,26.075927,119.2902,26.079,119.3015,26.0821,福州,福建省,11~50,148,15979
15979,东甲岛,119.76055,25.29639,119.7561,25.2992,119.767,25.3028,福州,福建省,11~50,149,15980
15980,闽江学院,119.168332,26.064493,119.1634,26.0675,119.1747,26.0708,福州,福建省,11~50,150,15981
16101,莲花山公园,117.034933,25.077598,117.03,25.0803,117.0414,25.0835,龙岩,福建省,11~50,32,16102
16102,长汀县博物馆,116.355053,25.834067,116.3503,25.837,116.3617,25.8399,龙岩,福建省,11~50,33,16103
16103,汀州文庙,116.357384,25.833429,116.3526,25.8363,116.364,25.8392,龙岩,福建省,11~50,34,16104
16105,七星岩,116.944593,26.209486,116.9399,26.2129,116.9512,26.2152,三明,福建省,11~50,34,16106
16106,中央苏区反“围剿”纪念馆,116.836412,26.840924,116.8317,26.8444,116.843,26.8467,三明,福建省,11~50,35,16107
16184,宝山,117.677754,26.88503,117.6728,26.8884,117.6844,26.8907,南平,福建省,11~50,43,16185
16185,天柱峰,117.9458,27.64428,117.9409,27.6477,117.9523,27.6506,南平,福建省,11~50,44,16186
16186,仙山牧场,118.69998,26.890065,118.6953,26.8935,118.7065,26.8963,南平,福建省,11~50,45,16187
16190,不争公园,118.130264,24.477762,118.1254,24.4805,118.1369,24.4835,厦门,福建省,11~50,209,16191
16191,鸽子广场,118.09442,24.474579,118.0894,24.4772,118.1008,24.4808,厦门,福建省,11~50,210,16192
16192,思明区文化馆,118.174819,24.472925,118.17,24.4756,118.1813,24.479,厦门,福建省,11~50,211,16193
16265,高罗海滨,120.096538,26.751831,120.092,26.755,120.103,26.7579,宁德,福建省,11~50,30,16266
16266,九龙祭瀑布群,119.34823,27.078628,119.3432,27.0818,119.3547,27.0843,宁德,福建省,11~50,31,16267
16413,泉州非物质文化遗产博物馆,118.606537,24.893482,118.6021,24.8965,118.6131,24.8992,泉州,福建省,11~50,110,16414
16452,顺裕楼,117.058448,24.665024,117.0534,24.6677,117.0649,24.6706,漳州,福建省,11~50,55,16453
16453,金銮湾沙滩,117.478515,23.695111,117.4735,23.6976,117.4849,23.7015,漳州,福建省,11~50,56,16454
16485,陈太尉宫,119.431599,26.596436,119.4266,26.5996,119.4381,26.6024,福州,福建省,11~50,151,16486
16486,连江赶海一号亲子滩涂主题乐园,119.628773,26.191778,119.6243,26.1952,119.6352,26.1981,福州,福建省,11~50,152,16487
16487,忠懿闽王祠,119.305728,26.089112,119.3009,26.0922,119.3122,26.0952,福州,福建省,11~50,153,16488
16606,天宫山,117.04864,25.253976,117.0436,25.2567,117.0551,25.2597,龙岩,福建省,11~50,35,16607
16689,武夷蛇博园,117.984985,27.655377,117.98,27.6587,117.9915,27.6615,南平,福建省,11~50,46,16690
16693,开禾路口,118.075534,24.460101,118.0705,24.4628,118.0819,24.4665,厦门,福建省,11~50,212,16694
16694,集美解放纪念碑,118.107368,24.565316,118.1024,24.568,118.1138,24.5714,厦门,福建省,11~50,213,16695
